fec_id,name,state,district,party,office,incumbent_challenge,candidate_status,bioguide_id,ballotpedia_id,govtrack_id,twitter_id,twitter_name,party_simple,key,ballotpedia
H8CA49074,"JACOBS, SARA",CA,51,DEMOCRATIC PARTY,House,Incumbent,C,J000305,,456804,1345103905869455360,sarajacobsca,Democrat,sara  jacobs,https://ballotpedia.org/Sara_Jacobs
H8CA49074,"JACOBS, SARA",CA,51,DEMOCRATIC PARTY,House,Incumbent,C,J000305,,456804,,sarajacobsca,Democrat,sara  jacobs,https://ballotpedia.org/Sara_Jacobs
H8CA49074,"JACOBS, SARA",CA,51,DEMOCRATIC PARTY,House,Incumbent,C,J000305,,456804,1656913327,repsarajacobs,Democrat,sara  jacobs,https://ballotpedia.org/Sara_Jacobs
H8CA49074,"JACOBS, SARA",CA,51,DEMOCRATIC PARTY,House,Incumbent,C,J000305,,456804,1656913327,sarajacobsca,Democrat,sara  jacobs,https://ballotpedia.org/Sara_Jacobs
H2NY16107,"JAFFE, MARK",NY,16,DEMOCRATIC PARTY,House,Challenger,P,,,,,jaffe4ny,Democrat,mark  jaffe,https://ballotpedia.org/Mark_Jaffe
H0CA43074,"JAFRI, KHALID",CA,09,DEMOCRATIC PARTY,House,Challenger,N,,,,,,Democrat,khalid  jafri,https://ballotpedia.org/Khalid_Jeffrey_Jafri
H0CA50210,"JAHN, LUCINDA KWH",CA,48,NONE,House,Challenger,N,,,,,lucindakwhjahn,Other,lucinda  jahn,https://ballotpedia.org/Lucinda_Jahn
H2FL10325,"JAIN, USHA DR.",FL,10,NON-PARTY,House,Open seat,N,,,,,drushajain,Other,usha  jain,https://ballotpedia.org/Usha_Jain
H0NY09080,"JAMES, ISIAH",NY,09,DEMOCRATIC PARTY,House,Challenger,P,,,,,,Democrat,isiah  james,NA
H2WA07135,"JAMES, JESSE",WA,07,INDEPENDENT,House,Challenger,N,,,,,jessealexjames,Other,jesse  james,https://ballotpedia.org/Jesse_James_(Washington)
H2MI10150,"JAMES, JOHN",MI,10,REPUBLICAN PARTY,House,Incumbent,C,J000307,John James (Michigan),456907,,johnjamesmi,Republican,john  james,https://ballotpedia.org/John_James_(Michigan)
H2MI10150,"JAMES, JOHN",MI,10,REPUBLICAN PARTY,House,Incumbent,C,J000307,John James (Michigan),456907,861246117689925632,johnjamesmi,Republican,john  james,https://ballotpedia.org/John_James_(Michigan)
H2MD48015,"JAMESON, LIAM MR",MD,48,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N,,,,,,Other,liam  jameson,NA
H2MD05577,"JARBOE DULEY, TONI",MD,05,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,toni  duley,NA
H2TX08117,"JARCHOW, RYAN",TX,08,REPUBLICAN PARTY,House,Open seat,N,,,,,,Republican,ryan  jarchow,NA
H2DE18017,"JAY, AARON MR",DE,00,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N,,,,,,Other,aaron  jay,NA
H6WA07458,"JAYAPAL, PRAMILA",WA,07,DEMOCRATIC PARTY,House,Incumbent,C,J000298,Pramila Jayapal,412730,815733290955112448,repjayapal,Democrat,pramila  jayapal,https://ballotpedia.org/Pramila_Jayapal
H6WA07458,"JAYAPAL, PRAMILA",WA,07,DEMOCRATIC PARTY,House,Incumbent,C,J000298,Pramila Jayapal,412730,815733290955112448,pramilajayapal,Democrat,pramila  jayapal,https://ballotpedia.org/Pramila_Jayapal
H6WA07458,"JAYAPAL, PRAMILA",WA,07,DEMOCRATIC PARTY,House,Incumbent,C,J000298,Pramila Jayapal,412730,193441812,repjayapal,Democrat,pramila  jayapal,https://ballotpedia.org/Pramila_Jayapal
H6WA07458,"JAYAPAL, PRAMILA",WA,07,DEMOCRATIC PARTY,House,Incumbent,C,J000298,Pramila Jayapal,412730,193441812,pramilajayapal,Democrat,pramila  jayapal,https://ballotpedia.org/Pramila_Jayapal
H2MI08154,"JAYE, BRIAN STEVEN",MI,10,DEMOCRATIC PARTY,House,Challenger,N,,,,,,Democrat,brian  jaye,NA
H2CA06309,"JEDEIKIN, MATHEW RAY",CA,06,DEMOCRATIC PARTY,House,Challenger,N,,,,,,Democrat,mathew  jedeikin,NA
H2TX30194,"JEFFERSOM, KINYA",TX,30,REPUBLICAN PARTY,House,Open seat,N,,,,,for_kinya,Republican,kinya  jeffersom,https://ballotpedia.org/Dakinya_Jefferson
H2TX01146,"JEFFERSON, JRMAR",TX,01,DEMOCRATIC PARTY,House,Open seat,P,,,,,jrmarjefferson,Democrat,mar  jefferson,https://ballotpedia.org/Jrmar_Jefferson
H2NY10092,"JEFFRIES, HAKEEM",NY,08,DEMOCRATIC PARTY,House,Incumbent,C,J000294,Hakeem Jeffries,412561,467823431,repjeffries,Democrat,hakeem  jeffries,https://ballotpedia.org/Hakeem_Jeffries
H2NY10092,"JEFFRIES, HAKEEM",NY,08,DEMOCRATIC PARTY,House,Incumbent,C,J000294,Hakeem Jeffries,412561,467823431,hakeemjeffries,Democrat,hakeem  jeffries,https://ballotpedia.org/Hakeem_Jeffries
H2NY10092,"JEFFRIES, HAKEEM",NY,08,DEMOCRATIC PARTY,House,Incumbent,C,J000294,Hakeem Jeffries,412561,479017220,repjeffries,Democrat,hakeem  jeffries,https://ballotpedia.org/Hakeem_Jeffries
H2NY10092,"JEFFRIES, HAKEEM",NY,08,DEMOCRATIC PARTY,House,Incumbent,C,J000294,Hakeem Jeffries,412561,479017220,hakeemjeffries,Democrat,hakeem  jeffries,https://ballotpedia.org/Hakeem_Jeffries
H2WA03159,"JENKINS, CHRIS",WA,03,DEMOCRATIC PARTY,House,Challenger,N,,,,,,Democrat,chris  jenkins,NA
H2MD06260,"JENKINS, JONATHAN JENKINS",MD,06,REPUBLICAN PARTY,House,Challenger,P,,,,,jenkinscongress,Republican,jonathan  jenkins,https://ballotpedia.org/Jonathan_Jenkins_(Maryland)
H2NJ04215,"JENKINS, MATTHEW",NJ,04,DEMOCRATIC PARTY,House,Challenger,P,,,,,,Democrat,matthew  jenkins,https://ballotpedia.org/Matthew_Jenkins
H2CA36462,"JENKINS, STORM",CA,36,REPUBLICAN PARTY,House,Challenger,C,,,,,,Republican,storm  jenkins,NA
H0WA08103,"JENSEN, JESSE",WA,08,REPUBLICAN PARTY,House,Challenger,P,,,,,jessejensenwa,Republican,jesse  jensen,https://ballotpedia.org/Jesse_Jensen
H2WY01073,"JENSEN, MEGHAN",WY,00,DEMOCRATIC PARTY,House,Challenger,N,,,,,meghanrjensen,Democrat,meghan  jensen,https://ballotpedia.org/Meghan_Jensen
H2KY42014,"JESSE, LUKE MR",KY,42,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N,,,,,,Other,luke  jesse,NA
H2CA36488,"JESUELE, MATTHEW VINCENT",CA,36,INDEPENDENT,House,Challenger,N,,,,,mvjfyi,Other,matthew  jesuele,https://ballotpedia.org/Matthew_Jesuele
H2CA36488,"JESUELE, MATTHEW VINCENT",CA,36,INDEPENDENT,House,Challenger,N,,,,,iamjustavisitor,Other,matthew  jesuele,https://ballotpedia.org/Matthew_Jesuele
H2MT01110,"JETTE, MATTHEW DR.",MT,01,REPUBLICAN PARTY,House,Challenger,N,,,,,jette2022,Republican,matthew  jette,https://ballotpedia.org/Matt_Jette
H2NY14177,"JIN, JAE EUN CHOI",NY,14,UNKNOWN,House,Challenger,N,,,,,,Other,jae  jin,NA
H2OK02224,"JOHN, BENNETT",OK,02,REPUBLICAN PARTY,House,Open seat,C,,,,,,Republican,bennett  john,NA
H2TX31168,"JOHNS, DERRICK",TX,31,REPUBLICAN PARTY,House,Challenger,C,,,,,,Republican,derrick  johns,NA
H2MI06133,"JOHNSEN, GINA",MI,06,REPUBLICAN PARTY,House,Open seat,N,,,,,,Republican,gina  johnsen,NA
H2MS04233,"JOHNSON, ALDEN PATRICK MR.",MS,04,LIBERTARIAN PARTY,House,Challenger,N,,,,,alden4congress,Other,alden  johnson,https://ballotpedia.org/Alden_Johnson
H2GA02163,"JOHNSON, ARTHUR WAYNE",GA,02,REPUBLICAN PARTY,House,Challenger,P,,,,,,Republican,arthur  johnson,https://ballotpedia.org/A._Wayne_Johnson
H2MI03163,"JOHNSON, AUDRA",MI,03,REPUBLICAN PARTY,House,Challenger,P,,,,,,Republican,audra  johnson,NA
H0OH06189,"JOHNSON, BILL",OH,06,REPUBLICAN PARTY,House,Incumbent,C,J000292,Bill Johnson (Ohio),412460,211530910,repbilljohnson,Republican,bill  johnson,https://ballotpedia.org/Bill_Johnson_(Ohio)
H0OH06189,"JOHNSON, BILL",OH,06,REPUBLICAN PARTY,House,Incumbent,C,J000292,Bill Johnson (Ohio),412460,81207735,repbilljohnson,Republican,bill  johnson,https://ballotpedia.org/Bill_Johnson_(Ohio)
H0OH06189,"JOHNSON, BILL",OH,06,REPUBLICAN PARTY,House,Incumbent,C,J000292,Bill Johnson (Ohio),412460,211530910,johnsonleads,Republican,bill  johnson,https://ballotpedia.org/Bill_Johnson_(Ohio)
H0OH06189,"JOHNSON, BILL",OH,06,REPUBLICAN PARTY,House,Incumbent,C,J000292,Bill Johnson (Ohio),412460,81207735,johnsonleads,Republican,bill  johnson,https://ballotpedia.org/Bill_Johnson_(Ohio)
H2OK02240,"JOHNSON, CLINT MR",OK,02,REPUBLICAN PARTY,House,Open seat,N,,,,,clintjok,Republican,clint  johnson,https://ballotpedia.org/Clint_Johnson
H2CA08222,"JOHNSON, DEMNLUS III",CA,08,DEMOCRATIC PARTY,House,Challenger,P,,,,,,Democrat,demnlus  johnson,https://ballotpedia.org/Demnlus_Johnson
H8SD01055,"JOHNSON, DUSTY",SD,00,REPUBLICAN PARTY,House,Incumbent,C,J000301,Dusty Johnson,412816,1074782372594413568,repdustyjohnson,Republican,dusty  johnson,https://ballotpedia.org/Dusty_Johnson
H8SD01055,"JOHNSON, DUSTY",SD,00,REPUBLICAN PARTY,House,Incumbent,C,J000301,Dusty Johnson,412816,1074782372594413568,dustyjohnson,Republican,dusty  johnson,https://ballotpedia.org/Dusty_Johnson
H2TX00015,"JOHNSON, EDDIE BERNICE",TX,30,DEMOCRATIC PARTY,House,Incumbent,P,J000126,Eddie Bernice Johnson,400204,,,Democrat,eddie  johnson,NA
H2TX00015,"JOHNSON, EDDIE BERNICE",TX,30,DEMOCRATIC PARTY,House,Incumbent,P,J000126,Eddie Bernice Johnson,400204,168502762,,Democrat,eddie  johnson,NA
H0GA12059,"JOHNSON, ELIZABETH",GA,12,DEMOCRATIC PARTY,House,Challenger,P,,,,,,Democrat,elizabeth  johnson,NA
H8GA10197,"JOHNSON-GREEN, TABITHA",GA,10,DEMOCRATIC PARTY,House,Challenger,P,,,,,tabitha57363624,Democrat,tabitha  johnsongreen,https://ballotpedia.org/Tabitha_Johnson-Green
H6GA04129,"JOHNSON, HENRY C. 'HANK'",GA,04,DEMOCRATIC PARTY,House,Incumbent,C,J000288,"Henry C. Johnson, Jr.",412199,24745957,rephankjohnson,Democrat,henry  johnson,https://ballotpedia.org/Hank_Johnson
H6GA04129,"JOHNSON, HENRY C. 'HANK'",GA,04,DEMOCRATIC PARTY,House,Incumbent,C,J000288,"Henry C. Johnson, Jr.",412199,97583689,rephankjohnson,Democrat,henry  johnson,https://ballotpedia.org/Hank_Johnson
H6GA04129,"JOHNSON, HENRY C. 'HANK'",GA,04,DEMOCRATIC PARTY,House,Incumbent,C,J000288,"Henry C. Johnson, Jr.",412199,24745957,reelecthank,Democrat,henry  johnson,https://ballotpedia.org/Hank_Johnson
H6GA04129,"JOHNSON, HENRY C. 'HANK'",GA,04,DEMOCRATIC PARTY,House,Incumbent,C,J000288,"Henry C. Johnson, Jr.",412199,97583689,reelecthank,Democrat,henry  johnson,https://ballotpedia.org/Hank_Johnson
H6LA04138,"JOHNSON, JAMES MICHAEL",LA,04,REPUBLICAN PARTY,House,Incumbent,C,J000299,Mike Johnson (Louisiana),412706,827279765287559168,repmikejohnson,Republican,james  johnson,https://ballotpedia.org/Mike_Johnson_(Louisiana)
H6LA04138,"JOHNSON, JAMES MICHAEL",LA,04,REPUBLICAN PARTY,House,Incumbent,C,J000299,Mike Johnson (Louisiana),412706,4849654052,repmikejohnson,Republican,james  johnson,https://ballotpedia.org/Mike_Johnson_(Louisiana)
H2WA02219,"JOHNSON, LEIF D",WA,02,REPUBLICAN PARTY,House,Challenger,P,,,,,leif4congress,Republican,leif  johnson,https://ballotpedia.org/Leif_Johnson
H2AZ09126,"JOHNSON, ORLANDO C JR",AZ,09,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,orlando  johnson,NA
H2NY08161,"JOHNSON, QUEEN",NY,08,DEMOCRATIC PARTY,House,Challenger,N,,,,,queenjohnson_,Democrat,queen  johnson,https://ballotpedia.org/Queen_Johnson
H2MI02165,"JOHNSON, RAY",MI,02,DEMOCRATIC PARTY,House,Challenger,N,,,,,,Democrat,ray  johnson,NA
H2IN07153,"JOHNSON, RUSSELL (RUSTY) SCOTT MR.",IN,07,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,russell  johnson,https://ballotpedia.org/Rusty_Johnson_(Indiana)
H2MO04165,"JOHNSON, RYAN",MO,04,REPUBLICAN PARTY,House,Open seat,C,,,,,,Republican,ryan  johnson,NA
H2MS02195,"JOHNSON, STANFORD",MS,02,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,stanford  johnson,https://ballotpedia.org/Stanford_Johnson
H2MN07113,"JOHNSON, TRAVIS E",MN,07,LIBERTARIAN PARTY,House,Challenger,P,,,,,travisbulljohn1,Other,travis  johnson,https://ballotpedia.org/Travis_Johnson_(Minnesota)
H2AL03123,"JOINER, MICHAEL T",AL,03,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,michael  joiner,https://ballotpedia.org/Michael_Joiner
H2CO05174,"JONES, ALAX",CO,05,UNAFFILIATED,House,Challenger,N,,,,,,Other,alax  jones,NA
H2MO01179,"JONES, ANDREW M JR",MO,01,REPUBLICAN PARTY,House,Challenger,P,,,,,ajones4congress,Republican,andrew  jones,https://ballotpedia.org/Andrew_Jones_Jr._(Missouri)
H2FL01241,"JONES, BRYAN CHRISTOPHER",FL,01,REPUBLICAN PARTY,House,Challenger,P,,,,,,Republican,bryan  jones,NA
H2TX37041,"JONES, CHRISTOPHER MICHAEL",TX,37,DEMOCRATIC PARTY,House,Open seat,C,,,,,chrisjones_tx37,Democrat,christopher  jones,https://ballotpedia.org/Christopher_Jones_(Texas)
H2TN04324,"JONES, DAVID LEIGHTON",TN,04,INDEPENDENT,House,Challenger,N,,,,,,Other,david  jones,NA
H2OH13215,"JONES, ERIC SCOTT",OH,13,DEMOCRATIC PARTY,House,Open seat,N,,,,,,Democrat,eric  jones,NA
H2VA01124,"JONES, HERBERT CARROLL JR",VA,01,DEMOCRATIC PARTY,House,Challenger,P,,,,,herb4virginia,Democrat,herbert  jones,https://ballotpedia.org/Herb_Jones_(Virginia)
H2IL01356,"JONES, J DARNELL J.D.",IL,01,DEMOCRATIC PARTY,House,Open seat,N,,,,,,Democrat,j  jones,NA
H2CA04163,"JONES, JIMIH L",CA,04,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,jimih  jones,https://ballotpedia.org/Jimih_Jones
H2CA04122,"JONES, KERMIT",CA,03,DEMOCRATIC PARTY,House,Challenger,P,,,,,drkermitjones,Democrat,kermit  jones,https://ballotpedia.org/Kermit_Jones
H0FL20112,"JONES, LATERESA ANN",FL,10,REPUBLICAN PARTY,House,Challenger,P,,,,,,Republican,lateresa  jones,https://ballotpedia.org/Lateresa_Jones
H0TX08145,"JONES, LAURA",TX,08,DEMOCRATIC PARTY,House,Challenger,N,,,,,congresslaura,Democrat,laura  jones,https://ballotpedia.org/Laura_Jones_(Texas)
H0NY17174,"JONES, MONDAIRE",NY,10,DEMOCRATIC PARTY,House,Incumbent,P,J000306,Mondaire Jones,456840,,mondairejones,Democrat,mondaire  jones,https://ballotpedia.org/Mondaire_Jones
H0NY17174,"JONES, MONDAIRE",NY,10,DEMOCRATIC PARTY,House,Incumbent,P,J000306,Mondaire Jones,456840,1345883634046279680,mondairejones,Democrat,mondaire  jones,https://ballotpedia.org/Mondaire_Jones
H0CA38140,"JONES, PAUL IRVING REVEREND",CA,38,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,paul  jones,NA
H2FL01233,"JONES, REBEKAH",FL,01,DEMOCRATIC PARTY,House,Challenger,P,,,,,georebekah,Democrat,rebekah  jones,https://ballotpedia.org/Rebekah_Jones
H2UT01300,"JONES, RICK",UT,01,DEMOCRATIC PARTY,House,Challenger,N,,,,,,Democrat,rick  jones,https://ballotpedia.org/Rick_Jones_(Utah)
H2CA03140,"JONES, SCOTT R",CA,03,REPUBLICAN PARTY,House,Challenger,C,,,,,,Republican,scott  jones,NA
H2AZ04234,"JONES, STEPHAN ""STEVE""",AZ,04,WRITE-IN,House,Challenger,N,,,,,,Other,stephan  jones,NA
H2GA10281,"JONES, VERNON",GA,10,REPUBLICAN PARTY,House,Open seat,P,,,,,repvernonjones,Republican,vernon  jones,https://ballotpedia.org/Vernon_Jones
H2CA27248,"JORDAN, ALI",CA,27,NONE,House,Challenger,N,,,,,,Other,ali  jordan,NA
H2NH59013,"JORDAN, BRENT MR",NH,59,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N,,,,,,Other,brent  jordan,NA
H6OH04082,"JORDAN, JAMES D.",OH,04,REPUBLICAN PARTY,House,Incumbent,C,J000289,Jim Jordan,412226,18166778,jim_jordan,Republican,james  jordan,https://ballotpedia.org/Jim_Jordan_(Ohio)
H2TX22183,"JORDAN, JAMIE KAYE MS.",TX,22,DEMOCRATIC PARTY,House,Challenger,N,,,,,,Democrat,jamie  jordan,https://ballotpedia.org/Jamie_Jordan
H2VA08160,"JORDAN, JEFF",VA,08,REPUBLICAN PARTY,House,Challenger,C,,,,,jeffjordan2022,Republican,jeff  jordan,https://ballotpedia.org/Jeff_Jordan_(Virginia)
H2MO01211,"JORDAN, STEVEN ALEXANDEER",MO,01,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,steven  jordan,https://ballotpedia.org/Steven_Jordan
H2NC12278,"JOSEPH, NALINI",NC,12,REPUBLICAN PARTY,House,Challenger,P,,,,,fornalini,Republican,nalini  joseph,https://ballotpedia.org/Nalini_Joseph
H2OH15269,"JOSEPHSON, GARY",OH,15,DEMOCRATIC PARTY,House,Challenger,N,,,,,josephson4rep,Democrat,gary  josephson,https://ballotpedia.org/Gary_Josephson
H2OH15277,"JOSEPHSON, GARY",OH,15,DEMOCRATIC PARTY,House,Challenger,P,,,,,josephson4rep,Democrat,gary  josephson,https://ballotpedia.org/Gary_Josephson
H2NY00069,"JOSEPH, VLADIMY MR.",NY,00,DEMOCRATIC PARTY,House,Challenger,N,,,,,,Democrat,vladimy  joseph,NA
H2NY12171,"JOSEPH, VLADIMY REV.",NY,12,DEMOCRATIC PARTY,House,Challenger,N,,,,,,Democrat,vladimy  joseph,NA
H2NV02585,"JOSHI, RAHUL A",NV,02,DEMOCRATIC PARTY,House,Challenger,N,,,,,joshifornv2,Democrat,rahul  joshi,https://ballotpedia.org/Rahul_Joshi
H2OH14064,"JOYCE, DAVID P.",OH,14,REPUBLICAN PARTY,House,Incumbent,C,J000295,David Joyce,412566,976969338,repdavejoyce,Republican,david  joyce,https://ballotpedia.org/David_Joyce
H2OH14064,"JOYCE, DAVID P.",OH,14,REPUBLICAN PARTY,House,Incumbent,C,J000295,David Joyce,412566,727242919,repdavejoyce,Republican,david  joyce,https://ballotpedia.org/David_Joyce
H2OH14064,"JOYCE, DAVID P.",OH,14,REPUBLICAN PARTY,House,Incumbent,C,J000295,David Joyce,412566,976969338,davejoyceoh14,Republican,david  joyce,https://ballotpedia.org/David_Joyce
H2OH14064,"JOYCE, DAVID P.",OH,14,REPUBLICAN PARTY,House,Incumbent,C,J000295,David Joyce,412566,727242919,davejoyceoh14,Republican,david  joyce,https://ballotpedia.org/David_Joyce
H8PA13125,"JOYCE, JOHN",PA,13,REPUBLICAN PARTY,House,Incumbent,C,J000302,John Joyce (Pennsylvania),412812,1082311988926124032,repjohnjoyce,Republican,john  joyce,https://ballotpedia.org/John_Joyce_(Pennsylvania)
H8PA13125,"JOYCE, JOHN",PA,13,REPUBLICAN PARTY,House,Incumbent,C,J000302,John Joyce (Pennsylvania),412812,969328139485802496,repjohnjoyce,Republican,john  joyce,https://ballotpedia.org/John_Joyce_(Pennsylvania)
H8PA13125,"JOYCE, JOHN",PA,13,REPUBLICAN PARTY,House,Incumbent,C,J000302,John Joyce (Pennsylvania),412812,1082311988926124032,johnjoyceforpa,Republican,john  joyce,https://ballotpedia.org/John_Joyce_(Pennsylvania)
H8PA13125,"JOYCE, JOHN",PA,13,REPUBLICAN PARTY,House,Incumbent,C,J000302,John Joyce (Pennsylvania),412812,969328139485802496,johnjoyceforpa,Republican,john  joyce,https://ballotpedia.org/John_Joyce_(Pennsylvania)
H2ME02204,"JOYCE, SEAN MICHAEL",ME,02,INDEPENDENT,House,Challenger,N,,,,,,Other,sean  joyce,NA
H0NY20111,"JOY, ELIZABETH L",NY,20,REPUBLICAN PARTY,House,Challenger,P,,,,,lizlemeryjoy,Republican,elizabeth  joy,https://ballotpedia.org/Elizabeth_Joy
H2TX15211,"JUAREZ, ANGELA",TX,15,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,angela  juarez,https://ballotpedia.org/Angela_Juarez
H2FL14277,"JUDGE, JAMES",FL,14,REPUBLICAN PARTY,House,Challenger,P,,,,,jamespjudge,Republican,james  judge,https://ballotpedia.org/James_Judge
H2NY23178,"JULIANO, RAYMOND JR",NY,23,REPUBLICAN PARTY,House,Open seat,N,,,,,,Republican,raymond  juliano,NA
H0MI08141,"JUNGE, PAUL",MI,08,REPUBLICAN PARTY,House,Challenger,P,,,,,votepauljunge,Republican,paul  junge,https://ballotpedia.org/Paul_Junge
H0MI08141,"JUNGE, PAUL",MI,08,REPUBLICAN PARTY,House,Challenger,P,,,,,paul379junge,Republican,paul  junge,https://ballotpedia.org/Paul_Junge
H8NJ01226,"KABIR, MOHAMMAD S",NJ,01,OTHER,House,Challenger,N,,,,,,Other,mohammad  kabir,NA
H0HI02155,"KAHELE, KAIALI'I",HI,02,DEMOCRATIC PARTY,House,Incumbent,P,K000396,,456815,,,Democrat,kaialii  kahele,NA
H0HI02155,"KAHELE, KAIALI'I",HI,02,DEMOCRATIC PARTY,House,Incumbent,P,K000396,,456815,4863545294,,Democrat,kaialii  kahele,NA
H2MN04144,"KAIL, EVAN BERMAN MR",MN,04,DEMOCRATIC-FARMER-LABOR,House,Challenger,N,,,,,,Other,evan  kail,NA
H2NY03170,"KAIMAN, JON",NY,03,DEMOCRATIC PARTY,House,Open seat,P,,,,,kaiman4congress,Democrat,jon  kaiman,https://ballotpedia.org/Jon_Kaiman
H2TX08257,"KAISER, ADRIAN MR",TX,38,REPUBLICAN PARTY,House,Open seat,N,,,,,,Republican,adrian  kaiser,NA
H8AR03090,"KALAGIAS, MICHAEL J",AR,03,LIBERTARIAN PARTY,House,Challenger,N,,,,,kalagiasforus,Other,michael  kalagias,https://ballotpedia.org/Michael_Kalagias
H2MN01330,"KALBERER, GEORGE H",MN,01,DEMOCRATIC-FARMER-LABOR,House,Challenger,N,,,,,,Other,george  kalberer,NA
H2FL17106,"KALE, ANDREA DORIA",FL,17,DEMOCRATIC PARTY,House,Challenger,P,,,,,andreadoriakale,Democrat,andrea  kale,https://ballotpedia.org/Andrea_Doria_Kale
H2OR04103,"KALLOCH, ANDREW",OR,04,DEMOCRATIC PARTY,House,Open seat,C,,,,,andrewkalloch,Democrat,andrew  kalloch,https://ballotpedia.org/Andrew_Kalloch
H2MI11224,"KALLUR, SUMUKH",MI,11,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,sumukh  kallur,NA
H2CA37304,"KAMLAGER, SYDNEY",CA,37,DEMOCRATIC PARTY,House,Incumbent,C,K000400,Sydney Kamlager-Dove,456884,,sydneykamlager,Democrat,sydney  kamlager,https://ballotpedia.org/Sydney_Kamlager-Dove
H2CA12232,"KAPLAN, GLENN",CA,12,NO PARTY AFFILIATION,House,Challenger,N,,,,,glenn4congress,Other,glenn  kaplan,https://ballotpedia.org/Glenn_Kaplan
H2OH09031,"KAPTUR, MARCY HON. M.C.",OH,09,DEMOCRATIC PARTY,House,Incumbent,C,K000009,Marcy Kaptur,400211,581141508,repmarcykaptur,Democrat,marcy  kaptur,https://ballotpedia.org/Marcy_Kaptur
H2OH09031,"KAPTUR, MARCY HON. M.C.",OH,09,DEMOCRATIC PARTY,House,Incumbent,C,K000009,Marcy Kaptur,400211,480872337,repmarcykaptur,Democrat,marcy  kaptur,https://ballotpedia.org/Marcy_Kaptur
H2OH09031,"KAPTUR, MARCY HON. M.C.",OH,09,DEMOCRATIC PARTY,House,Incumbent,C,K000009,Marcy Kaptur,400211,581141508,marcy_kaptur,Democrat,marcy  kaptur,https://ballotpedia.org/Marcy_Kaptur
H2OH09031,"KAPTUR, MARCY HON. M.C.",OH,09,DEMOCRATIC PARTY,House,Incumbent,C,K000009,Marcy Kaptur,400211,480872337,marcy_kaptur,Democrat,marcy  kaptur,https://ballotpedia.org/Marcy_Kaptur
H2MO03159,"KARLEN, JONATHAN",MO,03,DEMOCRATIC PARTY,House,Challenger,N,,,,,karlen4mo,Democrat,jonathan  karlen,https://ballotpedia.org/Jon_Karlen
H2SC02166,"KARR, GREGORY BLANE",SC,02,DEMOCRATIC PARTY,House,Challenger,C,,,,,,Democrat,gregory  karr,NA
H2IL06132,"KASPAR, SCOTT RICHARD",IL,06,REPUBLICAN PARTY,House,Challenger,P,,,,,kaspar4congress,Republican,scott  kaspar,https://ballotpedia.org/Scott_Kaspar
H4NY24073,"KATKO, JOHN M",NY,24,REPUBLICAN PARTY,House,Open seat,P,K000386,John Katko,412649,,,Republican,john  katko,NA
H4NY24073,"KATKO, JOHN M",NY,24,REPUBLICAN PARTY,House,Open seat,P,K000386,John Katko,412649,2966765501,,Republican,john  katko,NA
H4NY24073,"KATKO, JOHN M",NY,24,REPUBLICAN PARTY,House,Open seat,P,K000386,John Katko,412649,2147483647,,Republican,john  katko,NA
H2WI05267,"KATZENMEYER, JESSICA",WI,05,DEMOCRATIC PARTY,House,Challenger,C,,,,,,Democrat,jessica  katzenmeyer,NA
H2CA17116,"KATZ, SARAH",CA,17,DEMOCRATIC PARTY,House,Challenger,N,,,,,,Democrat,sarah  katz,NA
H2NY03147,"KAUR, NAVJOT PAL",NY,03,DEMOCRATIC PARTY,House,Open seat,N,,,,,,Democrat,navjot  kaur,NA
H0NJ07261,"KEAN, THOMAS H. JR.",NJ,07,REPUBLICAN PARTY,House,Incumbent,C,K000398,Thomas Kean Jr.,456917,1607422757670641664,congressmankean,Republican,thomas  kean,https://ballotpedia.org/Thomas_Kean_Jr.
H0NJ07261,"KEAN, THOMAS H. JR.",NJ,07,REPUBLICAN PARTY,House,Incumbent,C,K000398,Thomas Kean Jr.,456917,1607422757670641664,keanforcongress,Republican,thomas  kean,https://ballotpedia.org/Thomas_Kean_Jr.
H0NJ07261,"KEAN, THOMAS H. JR.",NJ,07,REPUBLICAN PARTY,House,Incumbent,C,K000398,Thomas Kean Jr.,456917,1093918214181060608,congressmankean,Republican,thomas  kean,https://ballotpedia.org/Thomas_Kean_Jr.
H0NJ07261,"KEAN, THOMAS H. JR.",NJ,07,REPUBLICAN PARTY,House,Incumbent,C,K000398,Thomas Kean Jr.,456917,1093918214181060608,keanforcongress,Republican,thomas  kean,https://ballotpedia.org/Thomas_Kean_Jr.
H6LA01225,"KEARNEY, HOWARD",LA,01,LIBERTARIAN PARTY,House,Challenger,N,,,,,,Other,howard  kearney,NA
